name,city,state,activitytype,Best_time_to_visit,Image_url,description,ideal_duration_hours,google_review_rating,entrance_fee_inr,airport_nearby,weekly_off,dslr_allowed
Ranthambore National Park,Sawai Madhopur,Rajasthan,NATURE,All,https://www.tripsavvy.com/thmb/dV7zQhV4qJ_mPL8AmzjenGByzk8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/tres-bengala-tigres-en-frente-de-turista-de-520373860-735d4cd8c3b147d98cce1f158d0eefab.jpg,Ranthambore National Park is a well-known Wildlife Sanctuary located in Sawai Madhopur. It is of Wildlife significance.,3.0,4.6,500,False,None,True
Ajmer Sharif Dargah,Ajmer,Rajasthan,CULTURE,All,https://d2dzi65yjecjnt.cloudfront.net/405980.jpg,Ajmer Sharif Dargah is a well-known Shrine located in Ajmer. It is of Religious significance.,1.0,4.6,0,True,None,False
Mehrangarh Fort,Jodhpur,Rajasthan,ADVENTURE,All,https://cdn.britannica.com/39/242539-050-97AFAE4E/Mehrangarh-fortress-Jodhpur-Rajasthan-India.jpg,Mehrangarh Fort is a well-known Fort located in Jodhpur. It is of Historical significance.,2.0,4.6,100,True,None,True
Chittorgarh Fort,Chittorgarh,Rajasthan,ADVENTURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Chittorgarh_fort.JPG/1200px-Chittorgarh_fort.JPG,Chittorgarh Fort is a well-known Fort located in Chittorgarh. It is of Historical significance.,2.0,4.6,40,False,None,True
Dilwara Temples,Mount Abu,Rajasthan,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/8/81/Delwada.jpg,Dilwara Temples is a well-known Temple located in Mount Abu. It is of Religious significance.,1.0,4.6,0,False,None,False
Amber Fort,Jaipur,Rajasthan,ADVENTURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/20191219_Fort_Amber%2C_Amer%2C_Jaipur_0955_9481.jpg/800px-20191219_Fort_Amber%2C_Amer%2C_Jaipur_0955_9481.jpg,Amber Fort is a well-known Fort located in Jaipur. It is of Historical significance.,2.0,4.6,100,True,None,True
Lake Pichola,Udaipur,Rajasthan,NATURE,All,https://upload.wikimedia.org/wikipedia/commons/d/d2/Udaipur_Lake_India.JPG,Lake Pichola is a well-known Lake located in Udaipur. It is of Nature significance.,1.0,4.6,0,True,None,True
Varkala Beach,Varkala,Kerala,NATURE,All,https://upload.wikimedia.org/wikipedia/commons/e/e0/Varkala_beach_from_above.jpg,Varkala Beach is a well-known Beach located in Varkala. It is of Recreational significance.,2.0,4.6,0,True,None,True
Wonderla Amusement Park,Kochi,Kerala,CULTURE,All,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/b4/a3/72/flash-tower-is-a-shoot.jpg?w=1200&h=1200&s=1,Wonderla Amusement Park is a well-known Amusement Park located in Kochi. It is of Entertainment significance.,5.5,4.6,750,True,None,True
Wonderla Amusement Park,Kochi,Kerala,CULTURE,All,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/b4/a3/72/flash-tower-is-a-shoot.jpg?w=1200&h=1200&s=1,Wonderla Amusement Park is a well-known Amusement Park located in Bengaluru. It is of Entertainment significance.,4.0,4.5,890,True,None,True
Mysore Palace,Mysore,Karnataka,HERITAGE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Mysore_Palace_Morning.jpg/1200px-Mysore_Palace_Morning.jpg,Mysore Palace is a well-known Palace located in Mysore. It is of Historical significance.,2.0,4.6,50,True,None,True
Badami Cave Temples,Badami,Karnataka,NATURE,All,https://upload.wikimedia.org/wikipedia/commons/7/7b/Vishnu_image_inside_cave_number_3_in_Badami.jpg,Badami Cave Temples is a well-known Cave located in Badami. It is of Religious significance.,1.5,4.6,30,False,None,False
Jog Falls,Shivamogga,Karnataka,NATURE,Morning,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Jog_Falls_05092016.jpg/1200px-Jog_Falls_05092016.jpg,Jog Falls is a well-known Waterfall located in Shivamogga. It is of Nature significance.,1.5,4.6,30,False,None,True
Ajanta Caves,Aurangabad,Maharastra,NATURE,Afternoon,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Ajanta_%2863%29.jpg/300px-Ajanta_%2863%29.jpg,Ajanta Caves is a well-known Cave located in Aurangabad. It is of Historical significance.,3.0,4.6,30,True,Monday,True
Tarkarli Beach,Tarkarli,Maharashtra,NATURE,Evening,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/19/79/56/tarkarli-beach.jpg?w=1200&h=1200&s=1,Tarkarli Beach is a well-known Beach located in Tarkarli. It is of Recreational significance.,2.0,4.6,0,False,None,True
Bee Falls,Pachmarhi,Madhya Pradesh,NATURE,Morning,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/33/53/06/photo0jpg.jpg?w=900&h=500&s=1,Bee Falls is a well-known Waterfall located in Pachmarhi. It is of Nature significance.,1.5,4.6,15,False,None,True
Bhimbetka Rock Shelters,Bhimbetka,Madhya Pradesh,CULTURE,Afternoon,https://upload.wikimedia.org/wikipedia/commons/9/91/Rock_Shelter_8%2C_Bhimbetka_02.jpg,Bhimbetka Rock Shelters is a well-known Prehistoric Site located in Bhimbetka. It is of Archaeological significance.,2.0,4.6,25,False,None,True
Tea Gardens,Palampur,Himachal Pradesh,CULTURE,Morning,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/e9/52/a2/sunset-at-tata-tea-gardens.jpg?w=1200&h=-1&s=1,Tea Gardens is a well-known Tea Plantation located in Palampur. It is of Agricultural significance.,1.5,4.6,0,True,None,True
Prashar Lake,Mandi,Himachal Pradesh,NATURE,Morning,https://upload.wikimedia.org/wikipedia/commons/7/75/Prashar_Lake_and_temple_%2CMandi_%2CHimachal_Pardesh.jpg,Prashar Lake is a well-known Lake located in Mandi. It is of Nature significance.,1.5,4.6,0,False,None,True
Manikaran Sahib,Manikaran,Himachal Pradesh,CULTURE,Morning,https://upload.wikimedia.org/wikipedia/commons/c/c7/Outer_view_of_the_temple%27s_hot_water_well_and_the_parvati_river_flowing_by_it.jpg,Manikaran Sahib is a well-known Gurudwara located in Manikaran. It is of Religious significance.,1.0,4.6,0,False,None,True
Taj Mahal,Agra,Uttar Pradesh,CULTURE,Morning,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Taj_Mahal_%28Edited%29.jpeg/640px-Taj_Mahal_%28Edited%29.jpeg,Taj Mahal is a well-known Mausoleum located in Agra. It is of Historical significance.,2.0,4.6,50,True,Friday,True
Dhamek Stupa,Sarnath,Uttar Pradesh,HERITAGE,All,https://upload.wikimedia.org/wikipedia/commons/0/02/Dhamek_Stupa%2C_Sarnath.jpg,Dhamek Stupa is a well-known Monument located in Sarnath. It is of Historical significance.,1.0,4.6,5,True,None,True
Dal Lake,Srinagar,Jammu and Kashmir,NATURE,Morning,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Dal_Lake_Hazratbal_Srinagar.jpg/800px-Dal_Lake_Hazratbal_Srinagar.jpg,Dal Lake is a well-known Lake located in Srinagar. It is of Nature significance.,2.0,4.6,0,True,None,True
Betaab Valley,Pahalgam,Jammu and Kashmir,NATURE,All,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/71/3f/53/betaab-valley.jpg?w=1200&h=1200&s=1,Betaab Valley is a well-known Valley located in Pahalgam. It is of Nature significance.,2.0,4.6,100,False,None,True
Hangseswari Temple,Hooghly,West Bengal,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/0/07/Hanseswari_Mandir.jpg,Hangseswari Temple is a well-known Temple located in Hooghly. It is of Architectural significance.,0.5,4.6,0,True,None,False
Lingaraj Temple,Bhubaneswar,Odisha,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/8/83/LINGARAJ_TEMPLE_AMLAN_BISWAL_2024.jpg,Lingaraj Temple is a well-known Temple located in Bhubaneswar. It is of Religious significance.,1.0,4.6,0,True,None,False
Tara Tarini Temple,Berhampur,Odisha,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/b/bb/Taratarini_maa.jpg,Tara Tarini Temple is a well-known Temple located in Berhampur. It is of Religious significance.,1.0,4.6,0,True,None,False
Ramanathaswamy Temple,Rameswaram,Tamil Nadu,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Ramanathaswamy_temple7.JPG/1200px-Ramanathaswamy_temple7.JPG,Ramanathaswamy Temple is a well-known Temple located in Rameswaram. It is of Religious significance.,1.5,4.7,0,True,None,False
Ramanathaswamy Temple,Rameswaram,Tamil Nadu,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Ramanathaswamy_temple7.JPG/1200px-Ramanathaswamy_temple7.JPG,Ramanathaswamy Temple is a well-known Temple located in Rameswaram. It is of Religious significance.,1.5,4.6,0,False,None,False
Vivekananda Rock Memorial,Kanyakumari,Tamil Nadu,CULTURE,Morning,https://upload.wikimedia.org/wikipedia/commons/b/b6/RockMemorial.jpg,Vivekananda Rock Memorial is a well-known Memorial located in Kanyakumari. It is of Historical significance.,1.0,4.6,20,True,None,False
Shore Temple,Mahabalipuram,Tamil Nadu,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/7/74/Shore_Temple_-Mamallapuram_-Tamil_Nadu_-N-TN-C55.jpg,Shore Temple is a well-known Temple located in Mahabalipuram. It is of Historical significance.,1.0,4.6,40,True,None,False
Nellaiappar Temple,Tirunelveli,Tamil Nadu,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/b/b8/Tirnelveli_Gandhimathiamman_Temple_Tower.JPG,Nellaiappar Temple is a well-known Temple located in Tirunelveli. It is of Religious significance.,1.0,4.6,0,True,None,False
Lepakshi,Anantapur,Andhra Pradesh,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Front_side_of_Veerabhadra_Temple%2C_Lepakshi.jpg/1200px-Front_side_of_Veerabhadra_Temple%2C_Lepakshi.jpg,Lepakshi is a well-known Site located in Anantapur. It is of Historical significance.,1.5,4.6,0,False,None,True
Submarine Museum,Visakhapatnam,Andhra Pradesh,HERITAGE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Submarine_Museum.JPG/1200px-Submarine_Museum.JPG,Submarine Museum is a well-known Museum located in Visakhapatnam. It is of Historical significance.,1.0,4.6,40,True,None,True
Pemayangtse Monastery,Pelling,Sikkim,CULTURE,Morning,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/39/80/4e/pemayangtse-monastery.jpg?w=900&h=500&s=1,Pemayangtse Monastery is a well-known Monastery located in Pelling. It is of Religious significance.,1.0,4.6,20,False,None,False
Rumtek Monastery,Gangtok,Sikkim,CULTURE,Morning,https://upload.wikimedia.org/wikipedia/commons/e/e5/Vikramjit-Kakati-Rumtek.jpg,Rumtek Monastery is a well-known Monastery located in Gangtok. It is of Religious significance.,1.0,4.6,10,True,None,False
Kamakhya Temple,Guwahati,Assam,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Kamakhya_Temple%2C_Guwahati.jpg/1200px-Kamakhya_Temple%2C_Guwahati.jpg,Kamakhya Temple is a well-known Temple located in Guwahati. It is of Religious significance.,2.0,4.6,0,True,None,False
Manas National Park,Manas,Assam,NATURE,Morning,https://upload.wikimedia.org/wikipedia/commons/d/d8/Manas_National_Park.jpg,Manas National Park is a well-known National Park located in Manas. It is of Wildlife significance.,3.0,4.6,500,False,None,True
Chitrakote Falls,Bastar,Chhattisgarh,NATURE,Morning,https://upload.wikimedia.org/wikipedia/commons/9/91/Chitrakot_waterfalls.JPG,Chitrakote Falls is a well-known Waterfall located in Bastar. It is of Nature significance.,1.5,4.6,0,False,None,True
Diu Fort,Diu,Daman and Diu,ADVENTURE,Afternoon,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/53/f4/8e/beutiful-place.jpg?w=900&h=500&s=1,Diu Fort is a well-known Fort located in Diu. It is of Historical significance.,1.5,4.6,0,False,None,True
Pahari Mandir,Ranchi,Jharkhand,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/0/0d/Pahari_Mandir_-_Ranchi_Hill_9243.JPG,Pahari Mandir is a well-known Temple located in Ranchi. It is of Religious significance.,1.0,4.6,0,True,None,True
Ambience Mall,Gurugram,Haryana,CULTURE,Afternoon,https://upload.wikimedia.org/wikipedia/commons/6/62/Mango_atrium_at_Ambience_Mall%2C_Gurgaon.jpg,Ambience Mall is a well-known Mall located in Gurugram. It is of Shopping significance.,2.0,4.6,0,True,None,True
DLF Mall of India,Noida,Uttar Pradesh,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/3/3f/DLF_Mall_of_India.jpg,DLF Mall of India is a well-known Mall located in Noida. It is of Shopping significance.,2.0,4.6,0,True,None,True
Humayun's Tomb,Delhi,Delhi,CULTURE,Afternoon,https://whc.unesco.org/uploads/thumbs/site_0232_0005-750-750-20210425155601.jpg,Humayun's Tomb is a well-known Tomb located in Delhi. It is of Historical significance.,2.0,4.5,30,True,None,True
Lotus Temple,Delhi,Delhi,CULTURE,Evening,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/LotusDelhi.jpg/800px-LotusDelhi.jpg,Lotus Temple is a well-known Temple located in Delhi. It is of Religious significance.,1.0,4.5,0,True,Monday,True
Red Fort,Delhi,Delhi,ADVENTURE,Afternoon,https://cdn.britannica.com/20/189820-050-D650A54D/Red-Fort-Old-Delhi-India.jpg,Red Fort is a well-known Fort located in Delhi. It is of Historical significance.,2.0,4.5,35,True,None,True
Lodhi Garden,Delhi,Delhi,CULTURE,All,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/14/cf/80/lodi-gardens.jpg?w=1200&h=1200&s=1,Lodhi Garden is a well-known Park located in Delhi. It is of Botanical significance.,1.0,4.5,0,True,None,True
National Gallery of Modern Art,Delhi,Delhi,HERITAGE,All,https://upload.wikimedia.org/wikipedia/commons/3/31/Jaipur_House_Delhi.jpg,National Gallery of Modern Art is a well-known Museum located in Delhi. It is of Artistic significance.,3.0,4.5,20,True,Monday,True
Qutub Minar,Delhi,Delhi,HERITAGE,Afternoon,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Qutb_Minar_2011.jpg/200px-Qutb_Minar_2011.jpg,Qutub Minar is a well-known Monument located in Delhi. It is of Historical significance.,1.0,4.5,35,True,None,True
Marine Drive,Mumbai,Maharastra,CULTURE,Evening,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Marine_Drive_Skyline.jpg/800px-Marine_Drive_Skyline.jpg,Marine Drive is a well-known Promenade located in Mumbai. It is of Scenic significance.,2.0,4.5,0,True,None,True
Charminar,Hyderabad,Telangana,CULTURE,Morning,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Charminar_Hyderabad_1.jpg/800px-Charminar_Hyderabad_1.jpg,Charminar is a well-known Landmark located in Hyderabad. It is of Historical significance.,1.0,4.5,25,True,Friday,True
Basilica of Bom Jesus,Goa,Goa,CULTURE,Afternoon,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Basilica_of_bom_jesus_-_Front_View.jpg/1200px-Basilica_of_bom_jesus_-_Front_View.jpg,Basilica of Bom Jesus is a well-known Church located in Goa. It is of Historical significance.,1.0,4.5,0,True,None,True
Se Cathedral,Goa,Goa,CULTURE,Afternoon,https://upload.wikimedia.org/wikipedia/commons/7/72/Se%E2%80%99_Cathedral%2C_Goa.jpg,Se Cathedral is a well-known Church located in Goa. It is of Historical significance.,1.0,4.5,0,True,None,True
Baga Beach,Goa,Goa,NATURE,Evening,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/3e/36/95/baga-sea-beach.jpg?w=1200&h=-1&s=1,Baga Beach is a well-known Beach located in Goa. It is of Scenic significance.,2.0,4.5,0,True,None,True
Aguada Beach,Goa,Goa,NATURE,Evening,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/30/bd/4c/photo2jpg.jpg?w=1200&h=-1&s=1,Aguada Beach is a well-known Beach located in Goa. It is of Scenic significance.,2.0,4.5,0,True,None,True
Gir National Park,Junagadh,Gujarat,NATURE,Morning,https://upload.wikimedia.org/wikipedia/commons/9/90/Gir_lion-Gir_forest%2Cjunagadh%2Cgujarat%2Cindia.jpeg,Gir National Park is a well-known National Park located in Junagadh. It is of Wildlife significance.,3.0,4.5,3500,False,None,True
Dandi Kutir,Gandhinagar,Gujarat,HERITAGE,All,https://dandi-kutir.com/wp-content/uploads/2023/07/Picture2.jpg,Dandi Kutir is a well-known Museum located in Gandhinagar. It is of Historical significance.,1.5,4.5,0,False,None,True
Kankaria Lake,Ahmedabad,Gujarat,NATURE,Afternoon,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Kankaria_Carnival_2_Ahmedabad.JPG/1200px-Kankaria_Carnival_2_Ahmedabad.JPG,Kankaria Lake is a well-known Lake located in Ahmedabad. It is of Recreational significance.,3.0,4.5,10,True,None,True
Junagarh Fort,Bikaner,Rajasthan,ADVENTURE,All,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/38/91/24/outside-of-the-fort.jpg?w=900&h=-1&s=1,Junagarh Fort is a well-known Fort located in Bikaner. It is of Historical significance.,2.0,4.5,50,True,None,True
Jaigarh Fort,Jaipur,Rajasthan,ADVENTURE,All,https://upload.wikimedia.org/wikipedia/commons/3/34/Rajasthan-Jaipur-Jaigarh-Fort-compound-Apr-2004-00.JPG,Jaigarh Fort is a well-known Fort located in Jaipur. It is of Historical significance.,1.5,4.5,35,True,None,True
Rock Garden,Chandigarh,Punjab,CULTURE,All,https://www.thespruce.com/thmb/tO_j4ToZ8KXEhNAzpS0atlzCF2M=/2048x0/filters:no_upscale():max_bytes(150000):strip_icc()/how-to-build-rock-gardens-2132674-hero-0ca8dc4580c9495c8fea6ed3db29f92f.jpg,Rock Garden is a well-known Sculpture Garden located in Chandigarh. It is of Artistic significance.,2.0,4.5,30,True,None,True
Alappuzha Beach,Alappuzha,Kerala,NATURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Alleppey_beach.jpg/1200px-Alleppey_beach.jpg,Alappuzha Beach is a well-known Beach located in Alappuzha. It is of Recreational significance.,1.5,4.5,0,True,None,True
Wayanad Wildlife Sanctuary,Wayanad,Kerala,NATURE,All,https://upload.wikimedia.org/wikipedia/commons/1/11/Wayanad_Wild_Life_Sanctuary.JPG,Wayanad Wildlife Sanctuary is a well-known Wildlife Sanctuary located in Wayanad. It is of Wildlife significance.,3.0,4.5,300,False,None,True
Bekal Fort,Bekal,Kerala,ADVENTURE,All,https://upload.wikimedia.org/wikipedia/commons/7/74/Bekal.jpg,Bekal Fort is a well-known Fort located in Bekal. It is of Historical significance.,1.5,4.5,20,False,None,True
Seethargundu Viewpoint,Nelliyampathy,Kerala,NATURE,Morning,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/4e/3a/91/seethargundu-viewpoint.jpg?w=1200&h=1200&s=1,Seethargundu Viewpoint is a well-known Viewpoint located in Nelliyampathy. It is of Nature significance.,1.0,4.5,0,False,None,True
Om Beach,Gokarna,Karnataka,NATURE,All,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/53/5e/7f/om-beach.jpg?w=900&h=500&s=1,Om Beach is a well-known Beach located in Gokarna. It is of Nature significance.,2.0,4.5,0,False,None,True
Mullayanagiri,Chikmagalur,Karnataka,NATURE,All,https://i0.wp.com/weekendyaari.in/wp-content/uploads/2024/11/Mullayanagiri-scaled.webp?fit=2560%2C1322&ssl=1,Mullayanagiri is a well-known Mountain Peak located in Chikmagalur. It is of Nature significance.,3.0,4.5,0,False,None,True
Panambur Beach,Mangalore,Karnataka,NATURE,All,https://karnatakatourism.org/wp-content/uploads/2020/06/Panambur-Beach-800x450-1.jpg,Panambur Beach is a well-known Beach located in Mangalore. It is of Recreational significance.,1.5,4.5,0,True,None,True
Gol Gumbaz,Bijapur,Karnataka,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Gol_Gumbaj2.JPG/640px-Gol_Gumbaj2.JPG,Gol Gumbaz is a well-known Mausoleum located in Bijapur. It is of Historical significance.,1.5,4.5,20,False,None,True
Deekshabhoomi,Nagpur,Maharastra,HERITAGE,Afternoon,https://upload.wikimedia.org/wikipedia/commons/3/38/Deekshabhoomi_-_panoramio.jpg,Deekshabhoomi is a well-known Monument located in Nagpur. It is of Religious significance.,1.0,4.5,0,True,None,True
